"","tier","start","stop","duration","comment_clean","referent","relavence","classification","id","ant"
"286","Caregiver linguistic",124.083,125.143,1.06,"brocoli","brocoli",1,"relevant","168","label - object present"
"287","Caregiver linguistic",125.456,126.269,0.813,"brocoli","brocoli",1,"relevant","168","label - object present"
"288","Caregiver linguistic",268.159,269.233,1.074,"brocoli","brocoli",1,"relevant","168","label - object present"
"289","Caregiver linguistic",280.507,281.28,0.773,"brocoli","brocoli",1,"relevant","132","label - object present"
"290","Caregiver linguistic",281.872,282.778,0.906,"brocoli","brocoli",1,"relevant","132","label - object present"
"291","Caregiver linguistic",284.968,285.528,0.56,"brocoli","brocoli",1,"relevant","132","label - object present"
"292","Caregiver linguistic",252.555,253.095,0.54,"brocoli","brocoli",1,"relevant","370","label - object present"
"293","Caregiver linguistic",255.28,255.903,0.623,"brocoli","brocoli",1,"relevant","370","label - object present"
"294","Caregiver linguistic",106.627,107.211,0.584,"brocoli","brocoli",1,"relevant","141","label - object present"
"295","Caregiver linguistic",109.171,109.814,0.643,"brocoli","brocoli",1,"relevant","141","label - object present"
"296","Caregiver linguistic",74.7,76.33,1.63,"brocoli","brocoli",1,"relevant","372","label - object present"
"297","Caregiver linguistic",76.9,77.54,0.64,"brocoli","brocoli",1,"relevant","372","label - object present"
"298","Caregiver linguistic",79.722,80.23,0.508,"brocoli","brocoli",1,"relevant","372","label - object present"
"299","Caregiver linguistic",86.26,87.07,0.81,"brocoli","brocoli",1,"relevant","372","label - object present"
"300","Caregiver linguistic",245.991,246.531,0.54,"brocoli","brocoli",1,"relevant","435","label - object present"
"301","Caregiver linguistic",100.906,101.316,0.41,"brocoli","brocoli",1,"relevant","415","label - object present"
"302","Caregiver linguistic",102.284,103.234,0.95,"brocoli","brocoli",1,"relevant","415","label - object present"
"303","Caregiver linguistic",108.641,109.531,0.89,"brocoli","brocoli",1,"relevant","415","label - object present"
"304","Caregiver linguistic",103.575,105.09,1.515,"brocoli","brocoli",1,"relevant","232","label - object present"
"305","Caregiver linguistic",106.107,107.232,1.125,"brocoli","brocoli",1,"relevant","232","label - object present"
"306","Caregiver linguistic",111.969,112.63,0.661,"brocoli","brocoli",1,"relevant","232","label - object present"
"307","Caregiver linguistic",122.1,122.66,0.56,"brocoli","brocoli",1,"relevant","232","label - object present"
"308","Caregiver linguistic",46.379,47.373,0.994,"brocoli","brocoli",1,"relevant","105","label - object present"
"309","Caregiver linguistic",48.9,49.553,0.653,"brocoli","brocoli",1,"relevant","105","label - object present"
"310","Caregiver linguistic",128.871,129.784,0.913,"brocoli","brocoli",1,"relevant","105","label - object present"
"311","Caregiver linguistic",132.489,133.077,0.588,"brocoli","brocoli",1,"relevant","105","label - object present"
"312","Caregiver linguistic",133.338,133.828,0.49,"brocoli","brocoli",1,"relevant","105","label - object present"
"313","Caregiver linguistic",353.973,354.584,0.611,"brocoli","brocoli",1,"relevant","105","label - object present"
"314","Caregiver linguistic",355.574,356.043,0.469,"brocoli","brocoli",1,"relevant","105","label - object present"
"315","Caregiver linguistic",358.688,359.166,0.478,"brocoli","brocoli",1,"relevant","105","label - object present"
"316","Caregiver linguistic",85.658,86.567,0.909,"brocoli","brocoli",1,"relevant","109","label - object present"
"317","Caregiver linguistic",91.966,92.701,0.735,"brocoli","brocoli",1,"relevant","109","label - object present"
"318","Caregiver linguistic",153.982,154.665,0.683,"brocoli","brocoli",1,"relevant","193","label - object present"
"319","Caregiver linguistic",155.723,156.367,0.644,"brocoli","brocoli",1,"relevant","193","label - object present"
"320","Caregiver linguistic",257.795,258.905,1.11,"brocoli","brocoli",1,"relevant","400","label - object present"
"321","Caregiver linguistic",69.434,70.261,0.827,"brocoli","brocoli",1,"relevant","133","label - object present"
"322","Caregiver linguistic",336.774,337.982,1.208,"brocoli","brocoli",1,"relevant","196","label - object present"
"323","Caregiver linguistic",103.22,104.04,0.82,"brocoli","brocoli",1,"relevant","351","label - object present"
"324","Caregiver linguistic",164.646,165.218,0.572,"brocoli","brocoli",1,"relevant","369","label - object present"
"325","Caregiver linguistic",165.885,166.805,0.92,"brocoli","brocoli",1,"relevant","369","label - object present"
"326","Caregiver linguistic",38.74,40.33,1.59,"brocoli","brocoli",1,"relevant","145","label - object present"
"327","Caregiver linguistic",188.821,189.38,0.559,"cachuela","caserola",0,"normal","232","label - object present"
"328","Caregiver linguistic",111.707,112.221,0.514,"cafe","taza",0,"normal","157","label - object imaginary"
"329","Caregiver linguistic",27.3,28.56,1.26,"cafe","taza",0,"normal","354","label - object imaginary"
"330","Caregiver linguistic",33.19,34.23,1.04,"cafe","taza",0,"normal","354","label - object imaginary"
"331","Caregiver linguistic",81.217,81.747,0.53,"cafe","taza",0,"normal","105","label - object imaginary"
"332","Caregiver linguistic",82.302,82.912,0.61,"cafe","taza",0,"normal","105","label - object imaginary"
"333","Caregiver linguistic",175.369,176.773,1.404,"cafe","taza",0,"normal","105","label - object present"
"334","Caregiver linguistic",177.671,178.922,1.251,"cafe","taza",0,"normal","105","label - object present"
"335","Caregiver linguistic",179.129,179.505,0.376,"cafe","taza",0,"normal","105","label - object present"
"336","Caregiver linguistic",299.334,299.822,0.488,"cafe","taza",0,"normal","105","label - object present"
"337","Caregiver linguistic",300.833,301.223,0.39,"cafe","taza",0,"normal","105","label - object present"
"338","Caregiver linguistic",303.143,303.532,0.389,"cafe","taza",0,"normal","105","label - object present"
"339","Caregiver linguistic",304.478,305.776,1.298,"cafe","taza",0,"normal","105","label - object present"
"340","Caregiver linguistic",181.489,181.96,0.471,"cafe","taza",0,"normal","145","label - object imaginary"
"341","Caregiver linguistic",185.308,185.604,0.296,"cafe","taza",0,"normal","145","label - object imaginary"
"342","Caregiver linguistic",189.23,189.736,0.506,"cafe","taza",0,"normal","145","label - object imaginary"
"343","Caregiver linguistic",134.865,135.905,1.04,"cafe","taza",0,"normal","444","label - object imaginary"
"344","Caregiver linguistic",21.133,21.68,0.547,"cafe","taza",0,"normal","157","label - object imaginary"
"345","Caregiver linguistic",225.385,226.28,0.895,"cafe","taza",0,"normal","372","label - object imaginary"
"346","Caregiver linguistic",169.637,170.375,0.738,"cafecito","taza",0,"normal","105","label - object present"
"347","Caregiver linguistic",172.076,172.688,0.612,"cafecito","taza",0,"normal","105","label - object present"
"348","Caregiver linguistic",288.619,291.912,3.293,"caldito de cebolla","sopa",0,"normal","109","label - object imaginary"
"349","Caregiver linguistic",126.073,126.543,0.47,"cascara","cascara",0,"normal","109","label - object present"
"350","Caregiver linguistic",61.256,61.856,0.6,"cascara","cascara",0,"normal","369","label - object present"
"351","Caregiver linguistic",128.15,129.083,0.933,"cascara de banana","cascara",0,"normal","109","label - object present"
"352","Caregiver linguistic",189.661,190.369,0.708,"caserola","caserola",0,"normal","105","label - object present"
"353","Caregiver linguistic",253.363,254.073,0.71,"caserola","caserola",0,"normal","105","label - object present"
"354","Caregiver linguistic",327.008,327.813,0.805,"caserola","caserola",0,"normal","105","label - object present"
"355","Caregiver linguistic",330.654,331.6,0.946,"caserola","caserola",0,"normal","105","label - object present"
"356","Caregiver linguistic",164.893,165.546,0.653,"cazuela","caserola",0,"normal","190","label - object present"
"357","Caregiver linguistic",197.565,197.939,0.374,"cazuela","caserola",0,"normal","190","label - object present"
"358","Caregiver linguistic",32.692,33.466,0.774,"cazuela","caserola",0,"normal","433","label - object present"
"359","Caregiver linguistic",86.172,87.159,0.987,"cazuela","caserola",0,"normal","157","label - object present"
"360","Caregiver linguistic",161.64,162.099,0.459,"cazuela","caserola",0,"normal","157","label - object present"
"361","Caregiver linguistic",162.855,163.455,0.6,"cazuela","caserola",0,"normal","157","label - object present"
"362","Caregiver linguistic",188.116,188.671,0.555,"cazuela","caserola",0,"normal","157","label - object present"
"363","Caregiver linguistic",75.789,76.354,0.565,"cazuela","caserola",0,"normal","431","label - object present"
"364","Caregiver linguistic",166.443,167,0.557,"cazuela","caserola",0,"normal","431","label - object present"
"365","Caregiver linguistic",187.652,188.222,0.57,"cazuela","caserola",0,"normal","150","label - object present"
"366","Caregiver linguistic",195.953,196.498,0.545,"cazuela","caserola",0,"normal","150","label - object present"
"367","Caregiver linguistic",151.589,152.403,0.814,"cazuela","caserola",0,"normal","310","label - object present"
"368","Caregiver linguistic",26.318,27.556,1.238,"cazuela","caserola",0,"normal","141","label - object present"
"369","Caregiver linguistic",214.733,215.218,0.485,"cazuela","caserola",0,"normal","401","label - object present"
"370","Caregiver linguistic",317.371,318.203,0.832,"cazuela","caserola",0,"normal","133","label - object present"
"371","Caregiver linguistic",251.966,252.426,0.46,"cazuela","caserola",0,"normal","260","label - object present"
"372","Caregiver linguistic",186.16,186.92,0.76,"cazuela","caserola",1,"relevant","444","label - object present"
"373","Caregiver linguistic",187.6,188.02,0.42,"cazuela","caserola",1,"relevant","444","label - object present"
"374","Caregiver linguistic",95.339,95.979,0.64,"cazuela","caserola",1,"relevant","157","label - object present"
"375","Caregiver linguistic",101.84,102.27,0.43,"cazuela","caserola",1,"relevant","431","label - object present"
"376","Caregiver linguistic",215.543,215.898,0.355,"cazuela","caserola",1,"relevant","401","label - object present"
"377","Caregiver linguistic",42.315,42.9,0.585,"cazuelas","caserola",1,"relevant","431","label - object present"
"378","Caregiver linguistic",23.12,24.8,1.68,"cazuelita","caserola",0,"normal","444","label - object present"
"379","Caregiver linguistic",159.608,160.682,1.074,"cazuelita","caserola",0,"normal","310","label - object present"
"380","Caregiver linguistic",51.69,52.73,1.04,"cebolla","cebolla",1,"relevant","157","label - object present"
"381","Caregiver linguistic",130.06,130.66,0.6,"cebolla","cebolla",0,"normal","157","label - object present"
"382","Caregiver linguistic",131.56,132,0.44,"cebolla","cebolla",0,"normal","157","label - object present"
"383","Caregiver linguistic",258.091,258.891,0.8,"cebolla","cebolla",0,"normal","157","label - object present"
"384","Caregiver linguistic",258.997,259.711,0.714,"cebolla","cebolla",0,"normal","157","label - object present"
"385","Caregiver linguistic",301.303,302.463,1.16,"cebolla","cebolla",0,"normal","157","label - object present"
"386","Caregiver linguistic",303.743,304.783,1.04,"cebolla","cebolla",0,"normal","157","label - object present"
"387","Caregiver linguistic",307.443,307.942,0.499,"cebolla","cebolla",0,"normal","157","label - object present"
"388","Caregiver linguistic",324.083,324.823,0.74,"cebolla","cebolla",0,"normal","157","label - object present"
"389","Caregiver linguistic",354.004,354.51,0.506,"cebolla","cebolla",0,"normal","157","label - object present"
"390","Caregiver linguistic",355.284,356.564,1.28,"cebolla","cebolla",0,"normal","157","label - object present"
"391","Caregiver linguistic",145.015,145.54,0.525,"cebolla","cebolla",0,"normal","431","label - object present"
"392","Caregiver linguistic",44.024,45.12,1.096,"cebolla","cebolla",0,"normal","132","label - object present"
"393","Caregiver linguistic",49.641,50.697,1.056,"cebolla","cebolla",0,"normal","132","label - object present"
"394","Caregiver linguistic",333.644,334.381,0.737,"cebolla","cebolla",0,"normal","141","label - object present"
"395","Caregiver linguistic",322.948,323.46,0.512,"cebolla","cebolla",0,"normal","192","label - object present"
"396","Caregiver linguistic",323.752,324.239,0.487,"cebolla","cebolla",0,"normal","192","label - object present"
"397","Caregiver linguistic",72.853,73.586,0.733,"cebolla","cebolla",0,"normal","308","label - object present"
"398","Caregiver linguistic",173.433,174.386,0.953,"cebolla","cebolla",0,"normal","308","label - object present"
"399","Caregiver linguistic",315.691,316.19,0.499,"cebolla","cebolla",0,"normal","401","label - object present"
"400","Caregiver linguistic",100.227,101.375,1.148,"cebolla","cebolla",0,"normal","105","label - object present"
"401","Caregiver linguistic",105.462,106.516,1.054,"cebolla","cebolla",0,"normal","105","label - object present"
"402","Caregiver linguistic",376.164,376.755,0.591,"cebolla","cebolla",0,"normal","105","label - object present"
"403","Caregiver linguistic",187.81,188.656,0.846,"cebolla","cebolla",0,"normal","109","label - object present"
